sample_id,language,tp,fp,fn,precision,recall,f1,fnr,fpr,model
34251A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
33976F,Spanish,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
30525A,Spanish,1,13,5,0.0714,0.1667,0.1,0.8333,0.9286,openai_privacy_filter
32242C,Spanish,0,24,13,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
35873C,Spanish,2,26,23,0.0714,0.08,0.0755,0.92,0.9286,openai_privacy_filter
29685C,Spanish,3,9,4,0.25,0.4286,0.3158,0.5714,0.75,openai_privacy_filter
31943A,Spanish,2,10,7,0.1667,0.2222,0.1905,0.7778,0.8333,openai_privacy_filter
39432C,Spanish,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
37421D,Spanish,3,5,1,0.375,0.75,0.5,0.25,0.625,openai_privacy_filter
32018B,Spanish,0,8,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
37645A,Spanish,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
39418A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
32342A,Spanish,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
33067C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
29518A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
37981C,Spanish,0,4,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
32701D,Spanish,2,9,6,0.1818,0.25,0.2105,0.75,0.8182,openai_privacy_filter
34691B,Spanish,10,10,6,0.5,0.625,0.5556,0.375,0.5,openai_privacy_filter
35269B,Spanish,2,4,2,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
29193A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
32018A,Spanish,0,4,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
30962C,Spanish,3,4,1,0.4286,0.75,0.5455,0.25,0.5714,openai_privacy_filter
34006B,Spanish,2,21,12,0.087,0.1429,0.1081,0.8571,0.913,openai_privacy_filter
29418B,Spanish,2,10,5,0.1667,0.2857,0.2105,0.7143,0.8333,openai_privacy_filter
31292B,Spanish,3,5,1,0.375,0.75,0.5,0.25,0.625,openai_privacy_filter
33786D,Spanish,3,3,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
31027C,Spanish,1,22,15,0.0435,0.0625,0.0513,0.9375,0.9565,openai_privacy_filter
29651C,Spanish,4,4,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
29078A,Spanish,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
28394B,Spanish,2,8,6,0.2,0.25,0.2222,0.75,0.8,openai_privacy_filter
31593B,Spanish,0,14,11,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
40659D,Spanish,2,8,3,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
32897B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
39456B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
35982C,Spanish,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
33365B,Spanish,2,16,13,0.1111,0.1333,0.1212,0.8667,0.8889,openai_privacy_filter
31030B,Spanish,2,10,5,0.1667,0.2857,0.2105,0.7143,0.8333,openai_privacy_filter
39470A,Spanish,1,4,4,0.2,0.2,0.2,0.8,0.8,openai_privacy_filter
39996B,Spanish,10,21,0,0.3226,1.0,0.4878,0.0,0.6774,openai_privacy_filter
29900A,Spanish,1,5,10,0.1667,0.0909,0.1176,0.9091,0.8333,openai_privacy_filter
38747A,Spanish,2,12,6,0.1429,0.25,0.1818,0.75,0.8571,openai_privacy_filter
32095E,Spanish,1,10,9,0.0909,0.1,0.0952,0.9,0.9091,openai_privacy_filter
40494B,Spanish,3,11,5,0.2143,0.375,0.2727,0.625,0.7857,openai_privacy_filter
35490A,Spanish,0,32,11,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
37464B,Spanish,2,17,12,0.1053,0.1429,0.1212,0.8571,0.8947,openai_privacy_filter
31943B,Spanish,1,10,7,0.0909,0.125,0.1053,0.875,0.9091,openai_privacy_filter
30307C,Spanish,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
38012A,Spanish,5,5,3,0.5,0.625,0.5556,0.375,0.5,openai_privacy_filter
29899A,Spanish,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
34443B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
34680C,Spanish,2,10,6,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
34012B,Spanish,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
34452B,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
39679A,Spanish,6,12,3,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
31881D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
34434B,Spanish,1,9,5,0.1,0.1667,0.125,0.8333,0.9,openai_privacy_filter
28028B,Spanish,0,20,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
28977A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
40659C,Spanish,3,11,4,0.2143,0.4286,0.2857,0.5714,0.7857,openai_privacy_filter
33004B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
34552A,Spanish,2,15,12,0.1176,0.1429,0.129,0.8571,0.8824,openai_privacy_filter
33875A,Spanish,3,5,1,0.375,0.75,0.5,0.25,0.625,openai_privacy_filter
30953B,Spanish,4,4,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
30656A,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
35559D,Spanish,1,5,1,0.1667,0.5,0.25,0.5,0.8333,openai_privacy_filter
32443C,Spanish,4,21,11,0.16,0.2667,0.2,0.7333,0.84,openai_privacy_filter
28370D,Spanish,1,21,10,0.0455,0.0909,0.0606,0.9091,0.9545,openai_privacy_filter
31464A,Spanish,2,5,3,0.2857,0.4,0.3333,0.6,0.7143,openai_privacy_filter
34404B,Spanish,3,13,6,0.1875,0.3333,0.24,0.6667,0.8125,openai_privacy_filter
35711A,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
39716B,Spanish,0,12,14,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
39219D,Spanish,6,12,3,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
36519A,Spanish,3,11,2,0.2143,0.6,0.3158,0.4,0.7857,openai_privacy_filter
36741A,Spanish,1,13,8,0.0714,0.1111,0.087,0.8889,0.9286,openai_privacy_filter
34058B,Spanish,0,14,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
31535C,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
34969A,Spanish,2,16,9,0.1111,0.1818,0.1379,0.8182,0.8889,openai_privacy_filter
27801A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
39249C,Spanish,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
29212B,Spanish,1,12,6,0.0769,0.1429,0.1,0.8571,0.9231,openai_privacy_filter
33552A,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
29555C,Spanish,3,18,13,0.1429,0.1875,0.1622,0.8125,0.8571,openai_privacy_filter
39718A,Spanish,2,10,6,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
31255A,Spanish,3,14,7,0.1765,0.3,0.2222,0.7,0.8235,openai_privacy_filter
37564B,Spanish,2,7,4,0.2222,0.3333,0.2667,0.6667,0.7778,openai_privacy_filter
32649E,Spanish,5,9,5,0.3571,0.5,0.4167,0.5,0.6429,openai_privacy_filter
38026C,Spanish,0,0,11,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
33108C,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
32653A,Spanish,3,10,4,0.2308,0.4286,0.3,0.5714,0.7692,openai_privacy_filter
28319B,Spanish,2,14,5,0.125,0.2857,0.1739,0.7143,0.875,openai_privacy_filter
33086A,Spanish,8,23,20,0.2581,0.2857,0.2712,0.7143,0.7419,openai_privacy_filter
28410B,Spanish,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
35373B,Spanish,3,14,6,0.1765,0.3333,0.2308,0.6667,0.8235,openai_privacy_filter
35276A,Spanish,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
30353C,Spanish,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
32619B,Spanish,0,14,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
35168B,Spanish,3,17,8,0.15,0.2727,0.1935,0.7273,0.85,openai_privacy_filter
31574A,Spanish,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
28742C,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
32921C,Spanish,2,15,9,0.1176,0.1818,0.1429,0.8182,0.8824,openai_privacy_filter
34538B,Spanish,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
33790B,Spanish,0,20,9,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
38033A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
35126A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
31444B,Spanish,4,6,3,0.4,0.5714,0.4706,0.4286,0.6,openai_privacy_filter
36109A,Spanish,0,9,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
36832B,Spanish,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
35909B,Spanish,0,13,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
29379A,Spanish,2,4,2,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
29486C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
29075C,Spanish,3,5,2,0.375,0.6,0.4615,0.4,0.625,openai_privacy_filter
33016B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
32737B,Spanish,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
38503D,Spanish,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
32235A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
35221C,Spanish,3,10,7,0.2308,0.3,0.2609,0.7,0.7692,openai_privacy_filter
40570A,Spanish,2,15,10,0.1176,0.1667,0.1379,0.8333,0.8824,openai_privacy_filter
32649D,Spanish,2,4,3,0.3333,0.4,0.3636,0.6,0.6667,openai_privacy_filter
37922A,Spanish,1,7,4,0.125,0.2,0.1538,0.8,0.875,openai_privacy_filter
29689B,Spanish,2,13,7,0.1333,0.2222,0.1667,0.7778,0.8667,openai_privacy_filter
30425A,Spanish,1,8,3,0.1111,0.25,0.1538,0.75,0.8889,openai_privacy_filter
35802A,Spanish,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
34602A,Spanish,1,8,2,0.1111,0.3333,0.1667,0.6667,0.8889,openai_privacy_filter
33090C,Spanish,1,12,9,0.0769,0.1,0.087,0.9,0.9231,openai_privacy_filter
34462A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
28251D,Spanish,7,15,4,0.3182,0.6364,0.4242,0.3636,0.6818,openai_privacy_filter
28319C,Spanish,1,9,3,0.1,0.25,0.1429,0.75,0.9,openai_privacy_filter
28230B,Spanish,4,19,10,0.1739,0.2857,0.2162,0.7143,0.8261,openai_privacy_filter
29588C,Spanish,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
37348G,Spanish,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
32164B,Spanish,8,10,4,0.4444,0.6667,0.5333,0.3333,0.5556,openai_privacy_filter
38639B,Spanish,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
34108A,Spanish,3,13,4,0.1875,0.4286,0.2609,0.5714,0.8125,openai_privacy_filter
34741D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
33871D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
29776A,Spanish,2,12,7,0.1429,0.2222,0.1739,0.7778,0.8571,openai_privacy_filter
35866D,Spanish,14,32,11,0.3043,0.56,0.3944,0.44,0.6957,openai_privacy_filter
39862A,Spanish,0,4,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
34695C,Spanish,0,6,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
29635A,Spanish,3,16,10,0.1579,0.2308,0.1875,0.7692,0.8421,openai_privacy_filter
32101D,Spanish,3,11,4,0.2143,0.4286,0.2857,0.5714,0.7857,openai_privacy_filter
40461B,Spanish,4,10,0,0.2857,1.0,0.4444,0.0,0.7143,openai_privacy_filter
35936C,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
32009C,Spanish,1,3,0,0.25,1.0,0.4,0.0,0.75,openai_privacy_filter
29927A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
33000C,Spanish,6,12,3,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
36015,Spanish,4,12,9,0.25,0.3077,0.2759,0.6923,0.75,openai_privacy_filter
37716D,Spanish,11,10,1,0.5238,0.9167,0.6667,0.0833,0.4762,openai_privacy_filter
31730B,Spanish,3,9,4,0.25,0.4286,0.3158,0.5714,0.75,openai_privacy_filter
35670B,Spanish,0,4,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
32206C,Spanish,1,7,3,0.125,0.25,0.1667,0.75,0.875,openai_privacy_filter
34582A,Spanish,5,11,3,0.3125,0.625,0.4167,0.375,0.6875,openai_privacy_filter
39023C,Spanish,1,23,17,0.0417,0.0556,0.0476,0.9444,0.9583,openai_privacy_filter
34608A,Spanish,1,6,4,0.1429,0.2,0.1667,0.8,0.8571,openai_privacy_filter
34912,Spanish,4,26,18,0.1333,0.1818,0.1538,0.8182,0.8667,openai_privacy_filter
34344,Spanish,4,10,6,0.2857,0.4,0.3333,0.6,0.7143,openai_privacy_filter
37289A,Spanish,2,13,8,0.1333,0.2,0.16,0.8,0.8667,openai_privacy_filter
35286E,Spanish,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
31736A,Spanish,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
34135C,Spanish,3,13,6,0.1875,0.3333,0.24,0.6667,0.8125,openai_privacy_filter
38783B,Spanish,5,21,7,0.1923,0.4167,0.2632,0.5833,0.8077,openai_privacy_filter
27927B,Spanish,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
32688C,Spanish,0,6,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
32139C,Spanish,1,8,4,0.1111,0.2,0.1429,0.8,0.8889,openai_privacy_filter
36759A,Spanish,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
29258A,Spanish,0,3,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
35566C,Spanish,4,6,2,0.4,0.6667,0.5,0.3333,0.6,openai_privacy_filter
31874E,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
38529C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
39941B,Spanish,0,30,15,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
37543B,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
39562B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
36962C,Spanish,6,6,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
36195B,Spanish,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
28079A,Spanish,3,16,6,0.1579,0.3333,0.2143,0.6667,0.8421,openai_privacy_filter
35704A,Spanish,0,15,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
34130C,Spanish,2,16,9,0.1111,0.1818,0.1379,0.8182,0.8889,openai_privacy_filter
31267B,Spanish,4,6,5,0.4,0.4444,0.4211,0.5556,0.6,openai_privacy_filter
36529C,Spanish,3,16,9,0.1579,0.25,0.1935,0.75,0.8421,openai_privacy_filter
38300C,Spanish,0,32,16,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
38217A,Spanish,2,15,10,0.1176,0.1667,0.1379,0.8333,0.8824,openai_privacy_filter
35496C,Spanish,4,16,7,0.2,0.3636,0.2581,0.6364,0.8,openai_privacy_filter
35486B,Spanish,2,26,13,0.0714,0.1333,0.093,0.8667,0.9286,openai_privacy_filter
30786A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
37464D,Spanish,1,8,6,0.1111,0.1429,0.125,0.8571,0.8889,openai_privacy_filter
28413A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
35566B,Spanish,2,7,5,0.2222,0.2857,0.25,0.7143,0.7778,openai_privacy_filter
34206A,Spanish,1,13,2,0.0714,0.3333,0.1176,0.6667,0.9286,openai_privacy_filter
30029C,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
34798A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
36190C,Spanish,0,4,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
36062B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
38202,Spanish,6,17,10,0.2609,0.375,0.3077,0.625,0.7391,openai_privacy_filter
39209A,Spanish,3,10,9,0.2308,0.25,0.24,0.75,0.7692,openai_privacy_filter
32848A,Spanish,6,16,6,0.2727,0.5,0.3529,0.5,0.7273,openai_privacy_filter
29752B,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
38912A,Spanish,4,8,7,0.3333,0.3636,0.3478,0.6364,0.6667,openai_privacy_filter
36835C,Spanish,5,19,11,0.2083,0.3125,0.25,0.6875,0.7917,openai_privacy_filter
30966B,Spanish,0,0,3,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
28129F,Spanish,0,4,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
35401A,Spanish,1,3,2,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
40706A,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
37148C,Spanish,5,13,3,0.2778,0.625,0.3846,0.375,0.7222,openai_privacy_filter
29258D,Spanish,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
30313B,Spanish,0,16,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
27973A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
33680B,Spanish,1,13,7,0.0714,0.125,0.0909,0.875,0.9286,openai_privacy_filter
31944A,Spanish,2,8,3,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
33373B,Spanish,1,2,2,0.3333,0.3333,0.3333,0.6667,0.6667,openai_privacy_filter
29807A,Spanish,4,13,8,0.2353,0.3333,0.2759,0.6667,0.7647,openai_privacy_filter
33293A,Spanish,2,12,7,0.1429,0.2222,0.1739,0.7778,0.8571,openai_privacy_filter
36992C,Spanish,4,8,4,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
30520C,Spanish,1,6,2,0.1429,0.3333,0.2,0.6667,0.8571,openai_privacy_filter
33219D,Spanish,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
34494B,Spanish,3,14,8,0.1765,0.2727,0.2143,0.7273,0.8235,openai_privacy_filter
38206C,Spanish,3,23,17,0.1154,0.15,0.1304,0.85,0.8846,openai_privacy_filter
35920A,Spanish,2,3,2,0.4,0.5,0.4444,0.5,0.6,openai_privacy_filter
40244B,Spanish,2,14,7,0.125,0.2222,0.16,0.7778,0.875,openai_privacy_filter
34068B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
39573A,Spanish,3,14,8,0.1765,0.2727,0.2143,0.7273,0.8235,openai_privacy_filter
39257D,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
37666A,Spanish,1,3,3,0.25,0.25,0.25,0.75,0.75,openai_privacy_filter
37564A,Spanish,2,10,3,0.1667,0.4,0.2353,0.6,0.8333,openai_privacy_filter
28584D,Spanish,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
37246A,Spanish,2,16,7,0.1111,0.2222,0.1481,0.7778,0.8889,openai_privacy_filter
29606C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
34728B,Spanish,3,9,4,0.25,0.4286,0.3158,0.5714,0.75,openai_privacy_filter
30560B,Spanish,3,13,8,0.1875,0.2727,0.2222,0.7273,0.8125,openai_privacy_filter
35257B,Spanish,8,16,4,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
32069C,Spanish,3,21,11,0.125,0.2143,0.1579,0.7857,0.875,openai_privacy_filter
36606C,Spanish,3,18,11,0.1429,0.2143,0.1714,0.7857,0.8571,openai_privacy_filter
34164B,Spanish,0,8,12,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
34810A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
32796C,Spanish,0,6,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
31944B,Spanish,3,10,3,0.2308,0.5,0.3158,0.5,0.7692,openai_privacy_filter
30090C,Spanish,4,12,4,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
33904A,Spanish,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
40138A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
34920C,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
32277B,Spanish,2,16,11,0.1111,0.1538,0.129,0.8462,0.8889,openai_privacy_filter
35088A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
32459,Spanish,1,1,11,0.5,0.0833,0.1429,0.9167,0.5,openai_privacy_filter
36792B,Spanish,2,2,3,0.5,0.4,0.4444,0.6,0.5,openai_privacy_filter
38173A,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
39490C,Spanish,3,8,5,0.2727,0.375,0.3158,0.625,0.7273,openai_privacy_filter
37459B,Spanish,2,13,8,0.1333,0.2,0.16,0.8,0.8667,openai_privacy_filter
36390B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
38634B,Spanish,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
37054B,Spanish,2,22,14,0.0833,0.125,0.1,0.875,0.9167,openai_privacy_filter
31253F,Spanish,1,8,5,0.1111,0.1667,0.1333,0.8333,0.8889,openai_privacy_filter
35905C,Spanish,0,5,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
30323E,Spanish,3,15,6,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
31008B,Spanish,4,4,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
31428A,Spanish,0,7,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
35225B,Spanish,3,15,7,0.1667,0.3,0.2143,0.7,0.8333,openai_privacy_filter
31716C,Spanish,1,63,30,0.0156,0.0323,0.0211,0.9677,0.9844,openai_privacy_filter
30757B,Spanish,3,4,2,0.4286,0.6,0.5,0.4,0.5714,openai_privacy_filter
40630A,Spanish,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
31708C,Spanish,3,13,6,0.1875,0.3333,0.24,0.6667,0.8125,openai_privacy_filter
38158A,Spanish,2,7,3,0.2222,0.4,0.2857,0.6,0.7778,openai_privacy_filter
31577B,Spanish,9,11,1,0.45,0.9,0.6,0.1,0.55,openai_privacy_filter
37224C,Spanish,6,22,6,0.2143,0.5,0.3,0.5,0.7857,openai_privacy_filter
36992A,Spanish,3,13,6,0.1875,0.3333,0.24,0.6667,0.8125,openai_privacy_filter
37226,Spanish,1,15,5,0.0625,0.1667,0.0909,0.8333,0.9375,openai_privacy_filter
34318D,Spanish,1,4,3,0.2,0.25,0.2222,0.75,0.8,openai_privacy_filter
32001D,Spanish,2,6,4,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
34203A,Spanish,2,9,5,0.1818,0.2857,0.2222,0.7143,0.8182,openai_privacy_filter
32378A,Spanish,6,6,4,0.5,0.6,0.5455,0.4,0.5,openai_privacy_filter
35254B,Spanish,3,10,6,0.2308,0.3333,0.2727,0.6667,0.7692,openai_privacy_filter
40494A,Spanish,3,14,7,0.1765,0.3,0.2222,0.7,0.8235,openai_privacy_filter
40502A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
38511A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
37467B,Spanish,3,13,5,0.1875,0.375,0.25,0.625,0.8125,openai_privacy_filter
31352B,Spanish,2,7,5,0.2222,0.2857,0.25,0.7143,0.7778,openai_privacy_filter
31564A,Spanish,3,11,5,0.2143,0.375,0.2727,0.625,0.7857,openai_privacy_filter
